sp500_std,sp500_q01,sp500_q05,sp500_q95,sp500_q99,sp500_abs_autocorr_lag1,sp500_abs_autocorr_lag5,sp500_abs_autocorr_lag20,dgs10_std,dgs10_q01,dgs10_q05,dgs10_q95,dgs10_q99,dgs10_abs_autocorr_lag1,dgs10_abs_autocorr_lag5,dgs10_abs_autocorr_lag20,cross_corr,rolling_corr_std_60,corr_down_sp500_q05,corr_up_sp500_q95,window_start,window_end
0.006337596793291298,-0.01608781,-0.00987295,0.010509099999999999,0.01652412000000001,0.004772968005495373,0.05822793401712737,0.015382944529539323,0.05930401152427434,-0.14,-0.09,0.09,0.16410000000000083,0.00431480413434237,0.0437092146506168,0.10141349964923069,-0.41750310049641215,0.19123764759335732,-0.12392022793051055,0.02490558282950104,6174,7433
0.0061723845677277185,-0.01608781,-0.009260500000000001,0.010201299999999998,0.015549250000000004,0.013781347149696649,0.0604705363041906,0.006661920428170296,0.06101380669434685,-0.1441,-0.09,0.1,0.17,-0.011690886270048353,0.03362602227336762,0.09799619678560355,-0.4594848118517286,0.19351881118917041,-0.2432073408034274,-0.1024938011841658,6300,7559
0.006377162313611698,-0.017797769999999997,-0.00987295,0.010512349999999997,0.015634520000000013,0.037668890241570045,0.09834737221590995,0.0509459818303709,0.060675010824996246,-0.15410000000000001,-0.09,0.1,0.17,-0.018261988016156763,0.03340087238588277,0.10346856803242037,-0.4854631507499202,0.1868245103234302,-0.29277405173123183,-0.26125498060450486,6426,7685
0.0072369264612292235,-0.01845157,-0.010556649999999999,0.011435149999999993,0.018347450000000053,0.15125085555027853,0.12595326595539286,0.09360184606926503,0.060628815631842956,-0.15410000000000001,-0.09,0.1,0.17,-0.027577276122634747,0.04003458932796155,0.11595873693183142,-0.45182305991174865,0.15860860402579746,0.04210031347728697,0.06675126671030732,6552,7811
0.007601404498007556,-0.01885284,-0.0109795,0.012326599999999998,0.019314100000000015,0.1624294669024646,0.1485107252008842,0.09282461787767839,0.05960679052682766,-0.15,-0.09,0.09,0.17,-0.019398609960650334,0.04738189039579918,0.10473432434263348,-0.42261204277350467,0.25006121777463775,0.10309664195128061,0.13489150391618254,6678,7937
0.008852864185655568,-0.023777490000000002,-0.01318025,0.013612549999999994,0.021374240000000003,0.2338703977199476,0.2167970086271549,0.12744341098289172,0.060929378877382714,-0.15410000000000001,-0.1,0.1,0.1741000000000008,0.02158877482348671,0.06957108939875327,0.12402603682602537,-0.2743529249078578,0.33411716405708497,0.25843761587795194,0.21607675733878445,6804,8063
0.009464430466646159,-0.02540008,-0.0146734,0.015113349999999994,0.02521092000000006,0.20807837387592437,0.20621675094392788,0.12446919630229016,0.05953743722361581,-0.15,-0.1,0.09049999999999954,0.17,0.012173400804237433,0.08404709339118417,0.13000467656601195,-0.2060532694170268,0.37362149920512716,0.21478012023647428,0.17813668957972095,6930,8189
0.009967394175422242,-0.02561518,-0.0154692,0.016006949999999992,0.026234600000000045,0.16893097686395261,0.19248964468137283,0.09951635262681086,0.058277771488981986,-0.15,-0.1,0.09,0.16410000000000083,0.032358893899785975,0.07047997118857521,0.10793429121773658,-0.20332031328236502,0.36232360972747907,0.22396277761160008,0.05077388657248057,7056,8315
0.010885273507771567,-0.02752957,-0.017079599999999997,0.017669499999999994,0.028346760000000044,0.16061655125318636,0.18124843455123815,0.07978004813431044,0.05864084383670831,-0.1441,-0.09049999999999997,0.1,0.16410000000000083,0.05000204766108752,0.07864271111915867,0.10345015704532678,-0.144187910723981,0.37496720118968363,0.3292454289860344,0.08231048412352954,7182,8441
0.011376321941343033,-0.02752957,-0.0179347,0.018335550000000003,0.03019059000000015,0.1235874727667932,0.13401600049489332,0.06327417033594171,0.05673019079778553,-0.14,-0.09,0.09,0.1441000000000008,0.07123309881407941,0.09692257584555464,0.11233627175297436,-0.116405533500239,0.38089733366820533,0.28465606605802335,0.12873758180979922,7308,8567
0.012183235572388814,-0.02871646,-0.019071499999999998,0.019639399999999998,0.03331905000000001,0.11761468386776028,0.1421656626720197,0.04843564405116763,0.0566987264219495,-0.14,-0.09,0.09,0.15,0.08345780883795188,0.07840948586178544,0.08036390879765452,-0.004770608660426964,0.3904480593495612,0.2991599088632503,0.14732507592641986,7434,8693
0.012612762509272882,-0.030217880000000003,-0.01929255,0.01995234999999999,0.033939420000000116,0.08696221932372315,0.13036292343224345,0.015692045758255682,0.0570788120392921,-0.1441,-0.09,0.1,0.14,0.11362272000668944,0.08654252753718565,0.041578611803835985,0.0605614078442379,0.3644213934933797,0.33456497033360566,0.14915239102340114,7560,8819
0.012779100259394752,-0.030217880000000003,-0.01934765,0.020766849999999983,0.03495743000000004,0.08392520395091635,0.1144017560311048,0.007793355834501054,0.058344008684225956,-0.14,-0.09,0.1,0.15,0.1256027121643352,0.09503718099806643,0.030416954404571345,0.12168615431519636,0.3178253016043855,0.3243282801822595,0.12476660950960325,7686,8945
0.01366085336666492,-0.032526320000000004,-0.0217059,0.022144749999999994,0.038736600000000024,0.10618414040208357,0.1350624938619517,0.06423962913802397,0.060914428987619625,-0.1441,-0.1,0.1,0.16,0.1017064497567744,0.09902935611193506,0.033299118439353334,0.24120971234323357,0.3140001083610567,0.24760307127581746,0.12735415912015782,7812,9071
0.01396358508485336,-0.03334191,-0.0222765,0.022487699999999996,0.038736600000000024,0.077164716832921,0.1362143283504539,0.05756714903162575,0.06168504944034297,-0.14,-0.1,0.1,0.16,0.07303270001900353,0.10315629409467984,0.02261407052120982,0.28337815674014194,0.33486899700603523,0.21145513797783091,0.14285179190356842,7938,9197
0.013365639637086528,-0.03115676,-0.021570449999999998,0.0222868,0.03596123000000011,0.06076323296788475,0.13470387867265202,0.07691339311852159,0.0635102388348103,-0.14,-0.1,0.11,0.18,0.017145100664330237,0.09211916038342355,0.006292400390833059,0.2635579455012426,0.3358987011925534,0.35999765603598705,0.1828756008304745,8064,9323
0.013005506999333631,-0.03115676,-0.0209733,0.0217042,0.03596123000000011,0.09439706271383186,0.1712188439906819,0.10848782408240011,0.063810994722839,-0.1441,-0.1,0.11,0.18410000000000082,0.016529615993418217,0.11073798924347093,0.02251434870106136,0.2597929212641962,0.31643587542047324,0.3711449310506071,0.1894771223595137,8190,9449
0.012671722218674585,-0.03115676,-0.02051355,0.0199099,0.03596123000000011,0.13280402163375896,0.1944540703017913,0.13403286934396613,0.06311457348852503,-0.15,-0.1,0.10049999999999955,0.18,0.011240896950235892,0.11895909496802813,0.023885261264847153,0.3183541863463084,0.24808228323314263,0.34384059620486407,0.19790218215217473,8316,9575
0.01196915006411087,-0.02977531,-0.019001699999999996,0.019418799999999996,0.035155010000000035,0.14878010644134412,0.21547638206804834,0.15646198105779993,0.06196331993718611,-0.15,-0.1,0.1,0.18,0.017121820135778017,0.12404604450304058,0.036994051509245986,0.3208420168863142,0.27090665389413493,0.35119292010926406,0.2344539338290887,8442,9701
0.011569246742333367,-0.02977531,-0.018508049999999998,0.0175776,0.035155010000000035,0.17989350371306154,0.2554818487268625,0.17883479171475042,0.062184211867686766,-0.1441,-0.1,0.1,0.18,0.015625704773423173,0.11489994199435832,0.03741759888458871,0.33063557122594706,0.26895331417781954,0.3624697045489405,0.18603743488044996,8568,9827
0.01068617308359841,-0.02783066,-0.0167237,0.01677815,0.03106823000000023,0.1854082892274731,0.2530330811732678,0.20167149808392662,0.05965015774506432,-0.14,-0.09,0.1,0.16410000000000083,0.01749513904881233,0.12765355788301563,0.06461914350556407,0.3057396106246452,0.28730356682941616,0.42352168017595593,0.28297825340521465,8694,9953
0.010111516229125567,-0.02701782,-0.01570475,0.016233899999999992,0.029194480000000102,0.21672268366193947,0.2606129633606148,0.24737244859990634,0.057152673867118864,-0.14,-0.09,0.1,0.16,0.015896194196696887,0.13789147486220424,0.08546398721056742,0.2990653131667771,0.3026526104688404,0.4333990220786066,0.344733501638404,8820,10079
0.00974649610368071,-0.02701782,-0.01503005,0.01518415,0.02827505000000006,0.22612632674506258,0.2894341186350954,0.26035837601119516,0.054815225555346715,-0.13410000000000002,-0.08,0.09,0.1541000000000008,0.0148032011397366,0.14020731010263615,0.10894432617402226,0.28570769877419083,0.2965903786259105,0.3591004738122722,0.3983095671431169,8946,10205
0.008384276333992217,-0.02328,-0.013849100000000001,0.013699849999999998,0.022093380000000034,0.0491247279072496,0.15274516784086312,0.09138858679661056,0.05333081332221114,-0.13,-0.08,0.09,0.14,0.04444193071621295,0.11637013800394233,0.0882236890017173,0.239043832898641,0.27066265718230964,0.3166901535606736,0.448633388616346,9072,10331
0.008419953374929347,-0.02470493,-0.0139389,0.01326625,0.02149243000000001,0.0592133887294651,0.1223933340664995,0.04271161510158327,0.055840758408921595,-0.14,-0.09,0.09,0.1441000000000008,0.07817144026904306,0.13003010490094236,0.12017170333017649,0.253652011011392,0.2767987994264958,0.3794651522208662,0.3210309935255449,9198,10457
0.012957479307476953,-0.04086828,-0.0175815,0.015371449999999995,0.039024140000000124,0.3655105220778234,0.4904084781423481,0.30142761505315674,0.0587539202745045,-0.16,-0.09,0.1,0.14,0.1756887964032272,0.1250294823788996,0.12176132808648459,0.33406710648491705,0.29538856391782653,0.1980997569454088,0.28020254409232503,9324,10583
0.01446899821576949,-0.04713805,-0.0225746,0.01857999999999998,0.04147544000000013,0.3255104026390922,0.4670516845685297,0.30124461631143995,0.06423152854753994,-0.1741,-0.1,0.1,0.16,0.19442738160667442,0.15153335105927565,0.1316199116054152,0.3280564085612862,0.29071618532642374,0.1827287778012194,0.18022383726080896,9450,10709
0.014689315535859162,-0.04713805,-0.023118299999999998,0.020527399999999984,0.04147544000000013,0.30970831514084685,0.45270558724918897,0.2829639876150418,0.06536025654223937,-0.17,-0.1,0.11,0.16,0.20000923114970695,0.14626340058157206,0.12206095986326809,0.34008090503626887,0.28731005937914883,0.1663074591649864,0.17988927599234697,9576,10835
0.015111408851289948,-0.04713805,-0.02377245,0.021567249999999996,0.04244977000000001,0.2859516813060715,0.4380014382582949,0.2649979068718309,0.0664010651545638,-0.17,-0.11,0.11,0.16,0.18939223696546637,0.14291265743762518,0.11232837356536339,0.3750214015715916,0.28704479079367207,0.1642511262855978,0.0888167569130021,9702,10961
